-56.57,32.24,60.05,-141.56,195.04,109.05,1.86,12.50,-3.81,-8.00,-5.00,-2.00
-56.53,32.25,60.10,-140.51,195.04,111.15,1.78,12.53,-3.83,-20.00,-4.00,-2.00
-56.53,32.24,60.10,-140.51,193.99,111.15,1.75,12.47,-3.86,-16.00,-2.00,-7.00
-56.54,32.23,60.10,-140.51,193.99,111.15,1.83,12.53,-3.83,-5.00,-3.00,-3.00
-56.54,32.22,60.09,-140.51,195.04,111.15,1.83,12.53,-3.78,-11.00,-5.00,-1.00
-56.53,32.21,60.10,-141.56,193.99,111.15,1.72,12.50,-3.78,-14.00,-3.00,-5.00
-56.54,32.22,60.09,-141.56,195.04,111.15,1.83,12.47,-3.83,-11.00,-3.00,-4.00
-56.53,32.22,60.11,-141.56,196.08,112.20,1.83,12.50,-3.83,-4.00,-5.00,-2.00
-56.53,32.20,60.11,-139.46,195.04,112.20,1.83,12.50,-3.83,-3.00,-5.00,-1.00
-56.54,32.16,60.09,-141.56,195.04,111.15,1.83,12.47,-3.81,-12.00,-6.00,-2.00
-56.53,32.17,60.10,-141.56,193.99,111.15,1.83,12.58,-3.81,-11.00,-4.00,-2.00
-56.53,32.19,60.10,-141.56,196.08,112.20,1.83,12.56,-3.92,-8.00,-1.00,-4.00
-56.53,32.18,60.10,-141.56,196.08,111.15,1.83,12.50,-3.75,-11.00,-3.00,-4.00
-56.52,32.17,60.12,-141.56,193.99,111.15,1.86,12.53,-3.69,-8.00,-7.00,0.00
-56.51,32.19,60.12,-141.56,192.94,111.15,1.89,12.53,-3.83,-8.00,-5.00,-1.00
-56.52,32.22,60.09,-140.51,193.99,110.10,1.78,12.50,-3.86,-15.00,-3.00,-5.00
-56.51,32.22,60.11,-140.51,195.04,112.20,1.83,12.56,-3.89,-10.00,-2.00,-5.00
-56.52,32.19,60.10,-139.46,195.04,111.15,1.81,12.53,-3.86,-3.00,-5.00,-1.00
-56.52,32.16,60.10,-141.56,191.89,110.10,1.75,12.50,-3.83,-16.00,-2.00,-3.00
-56.53,32.21,60.08,-142.61,191.89,111.15,1.75,12.53,-3.83,-18.00,-2.00,-5.00
-56.54,32.27,60.07,-141.56,193.99,112.20,1.86,12.47,-3.83,-2.00,-1.00,-3.00
-56.55,32.27,60.05,-141.56,195.04,113.25,1.81,12.53,-3.83,-8.00,-2.00,-2.00
-56.57,32.26,60.01,-141.56,195.04,112.20,1.89,12.58,-3.83,-15.00,-4.00,-2.00
-56.56,32.25,60.00,-142.61,195.04,109.05,1.81,12.53,-3.83,-9.00,-4.00,-3.00
-56.53,32.28,60.08,-141.56,193.99,111.15,1.83,12.53,-3.92,-3.00,-5.00,-2.00
-56.54,32.29,60.07,-140.51,192.94,112.20,1.75,12.50,-3.92,-13.00,-3.00,-3.00
-56.57,32.28,60.03,-141.56,193.99,112.20,1.72,12.47,-3.89,-12.00,-2.00,-4.00
-56.59,32.28,60.01,-142.61,192.94,111.15,1.78,12.44,-3.83,-5.00,-5.00,-2.00
-56.60,32.31,60.00,-141.56,195.04,111.15,1.83,12.56,-3.89,-12.00,-5.00,-1.00
-56.59,32.31,60.01,-140.51,191.89,111.15,1.81,12.56,-3.78,-15.00,-4.00,-3.00
-56.60,32.31,59.99,-140.51,193.99,111.15,1.89,12.47,-3.78,-12.00,-3.00,-4.00
-56.58,32.30,60.00,-139.46,193.99,114.29,1.81,12.53,-3.86,-6.00,-3.00,-3.00
-56.62,32.25,59.93,-140.51,195.04,110.10,1.75,12.58,-3.83,-12.00,-3.00,-3.00
-56.59,32.23,59.98,-141.56,192.94,110.10,1.86,12.53,-3.78,-13.00,-3.00,-3.00
-56.58,32.26,60.00,-141.56,193.99,109.05,1.83,12.50,-3.86,-5.00,-4.00,-2.00
-56.55,32.28,60.05,-140.51,196.08,112.20,1.83,12.53,-3.86,-12.00,-4.00,-1.00
-56.55,32.24,60.06,-141.56,193.99,111.15,1.75,12.53,-3.86,-12.00,-2.00,-3.00
-56.55,32.25,60.06,-141.56,195.04,111.15,1.81,12.53,-3.86,-6.00,-2.00,-3.00
-56.55,32.25,60.09,-140.51,193.99,111.15,1.89,12.61,-3.89,-1.00,-6.00,-1.00
-56.55,32.24,60.08,-140.51,193.99,112.20,1.78,12.50,-3.83,-13.00,-3.00,-3.00
-56.56,32.23,60.05,-140.51,195.04,112.20,1.75,12.47,-3.83,-13.00,-3.00,-5.00
-56.57,32.20,60.04,-141.56,193.99,112.20,1.81,12.47,-3.86,-8.00,-5.00,-1.00
-56.59,32.21,60.02,-141.56,193.99,111.15,1.78,12.56,-3.81,-11.00,-3.00,-2.00
-56.58,32.22,60.02,-141.56,195.04,110.10,1.92,12.56,-3.89,-15.00,-3.00,-2.00
-56.56,32.23,60.05,-141.56,193.99,110.10,1.75,12.56,-3.83,-13.00,-3.00,-3.00
-56.55,32.25,60.07,-140.51,193.99,113.25,1.89,12.50,-3.81,-14.00,-2.00,-3.00
-56.57,32.23,60.03,-141.56,195.04,113.25,1.83,12.53,-3.81,-9.00,-4.00,-2.00
-56.58,32.22,60.00,-141.56,192.94,111.15,1.72,12.50,-3.78,-5.00,-5.00,-2.00
-56.58,32.25,60.00,-140.51,193.99,111.15,1.86,12.64,-3.75,-9.00,-1.00,-5.00
-56.57,32.24,60.00,-141.56,195.04,112.20,1.78,12.44,-3.86,-12.00,-3.00,-3.00
-56.58,32.23,60.00,-140.51,195.04,112.20,1.83,12.47,-3.86,-4.00,-5.00,0.00
-56.58,32.20,60.00,-140.51,197.13,111.15,1.83,12.56,-3.83,-8.00,-6.00,-2.00
-56.56,32.17,60.04,-139.46,193.99,112.20,1.83,12.47,-3.86,-14.00,-4.00,-4.00
-56.57,32.14,60.01,-141.56,192.94,111.15,1.78,12.50,-3.92,-13.00,-3.00,-4.00
-56.59,32.17,60.00,-141.56,193.99,113.25,1.83,12.50,-3.83,-12.00,-3.00,-4.00
-56.61,32.18,59.96,-140.51,192.94,110.10,1.89,12.58,-3.81,-10.00,-4.00,-4.00
-56.59,32.19,59.98,-141.56,192.94,111.15,1.86,12.50,-3.83,-8.00,-5.00,0.00
-56.59,32.22,59.97,-141.56,192.94,109.05,1.75,12.56,-3.81,-12.00,-5.00,-1.00
-56.57,32.25,60.01,-140.51,193.99,110.10,1.75,12.56,-3.81,-12.00,-2.00,-3.00
-56.56,32.25,60.05,-140.51,195.04,112.20,1.86,12.53,-3.92,-6.00,-5.00,-1.00
-56.57,32.22,60.04,-141.56,195.04,111.15,1.86,12.50,-3.81,-9.00,-4.00,-2.00
-56.55,32.22,60.05,-141.56,193.99,110.10,1.78,12.50,-3.83,-13.00,-3.00,-2.00
-56.54,32.24,60.07,-140.51,193.99,112.20,1.83,12.50,-3.75,-15.00,-4.00,-2.00
-56.55,32.23,60.05,-140.51,195.04,112.20,1.78,12.53,-3.89,-4.00,-2.00,-3.00
-56.55,32.20,60.05,-140.51,193.99,111.15,1.78,12.58,-3.92,-5.00,-2.00,-2.00
-56.56,32.20,60.05,-141.56,192.94,109.05,1.81,12.44,-3.86,-13.00,-2.00,-1.00
-56.54,32.23,60.09,-141.56,196.08,112.20,1.83,12.53,-3.92,-7.00,-3.00,-1.00
-56.54,32.22,60.11,-141.56,195.04,110.10,1.83,12.50,-3.78,-1.00,-2.00,-1.00
-56.51,32.23,60.15,-139.46,193.99,110.10,1.78,12.44,-3.75,-7.00,0.00,-2.00
-56.50,32.21,60.16,-139.46,195.04,111.15,1.83,12.53,-3.83,-12.00,-1.00,-2.00
-56.49,32.17,60.16,-141.56,195.04,110.10,1.81,12.47,-3.89,-13.00,-4.00,0.00
-56.48,32.18,60.18,-140.51,195.04,112.20,1.83,12.53,-3.86,-15.00,-2.00,-3.00
-56.49,32.17,60.15,-141.56,193.99,111.15,1.78,12.47,-3.92,-17.00,0.00,-6.00
-56.50,32.19,60.14,-141.56,193.99,112.20,1.83,12.58,-3.86,-10.00,-4.00,-1.00
-56.52,32.19,60.11,-140.51,195.04,109.05,1.75,12.53,-3.86,-7.00,-8.00,2.00
-56.50,32.18,60.16,-141.56,193.99,111.15,1.78,12.47,-3.75,-11.00,-10.00,0.00
-56.51,32.19,60.17,-141.56,193.99,111.15,1.78,12.53,-3.89,1.00,-10.00,1.00
-56.53,32.19,60.17,-141.56,195.04,111.15,1.81,12.53,-3.86,5.00,-10.00,1.00
-56.54,32.19,60.18,-141.56,196.08,112.20,1.81,12.44,-3.75,-3.00,-11.00,2.00
-56.54,32.17,60.17,-141.56,195.04,110.10,1.86,12.58,-3.81,-9.00,-10.00,2.00
-56.53,32.18,60.19,-141.56,196.08,110.10,1.83,12.56,-3.78,-11.00,-7.00,-3.00
-56.50,32.18,60.23,-140.51,195.04,110.10,1.78,12.56,-3.86,-9.00,-5.00,-6.00
-56.50,32.18,60.24,-140.51,195.04,112.20,1.78,12.47,-3.86,-14.00,-5.00,-3.00
-56.52,32.16,60.20,-141.56,195.04,111.15,1.78,12.50,-3.89,-17.00,-3.00,-5.00
-56.52,32.18,60.19,-140.51,196.08,112.20,1.72,12.53,-3.86,-19.00,-1.00,-8.00
-56.54,32.16,60.17,-142.61,193.99,110.10,1.83,12.50,-3.86,-20.00,0.00,-8.00
-56.53,32.21,60.17,-140.51,193.99,112.20,1.83,12.53,-3.89,-18.00,1.00,-8.00
-56.54,32.21,60.13,-141.56,193.99,112.20,1.83,12.58,-3.83,-14.00,3.00,-9.00
-56.55,32.23,60.10,-140.51,192.94,111.15,1.81,12.50,-3.86,-13.00,2.00,-7.00
-56.56,32.24,60.08,-140.51,195.04,111.15,1.83,12.47,-3.86,-13.00,0.00,-8.00
-56.55,32.23,60.08,-140.51,193.99,111.15,1.78,12.56,-3.86,-16.00,0.00,-7.00
-56.56,32.23,60.08,-141.56,191.89,110.10,1.81,12.50,-3.81,-8.00,0.00,-8.00
-56.55,32.27,60.09,-140.51,193.99,111.15,1.78,12.56,-3.86,-2.00,-1.00,-5.00
-56.56,32.27,60.10,-142.61,195.04,113.25,1.83,12.47,-3.83,-5.00,-2.00,-4.00
